Order Date;Sales;Profit;Discount;Category;Region
2014-06-21;291.630.691.462.729;365.374.195.374.888;0.0530808636100498;Office Supplies;West
2017-11-10;112.883.074.317.564;-394.285.752.405.808;0.274928822339738;Furniture;East
2016-03-02;706.733.799.718.642;-166.815.565.462.125;0.233912876633908;Furniture;South
2017-10-04;764.930.488.061.189;-323.374.488.191.123;0.311383608126554;Furniture;East
2017-12-13;114.455.601.876.278;-410.565.169.260.972;0.224158074876252;Technology;West
2016-06-13;733.900.854.829.287;-159.385.505.255.832;0.215791966719803;Furniture;South
2014-02-15;23.502.882.638.907;-350.205.726.871.669;0.0574428669447334;Furniture;Central
2017-09-28;967.332.014.495.256;-418.023.282.416.313;0.348348961069936;Furniture;Central
2015-08-29;294.431.846.889.355;357.759.572.376.361;0.12828609742876;Technology;Central
2015-03-30;353.984.660.522.625;375.802.075.921.077;0.125344350578177;Technology;East
2017-03-10;119.210.161.646.363;-347.043.661.004.041;0.244759254453683;Furniture;Central
2016-12-21;515.865.232.976.935;-1.165.199.281.908;0.211744877927604;Furniture;Central
2014-01-01;248.285.160.548.198;368.951.568.026.306;0.0524522651589959;Technology;South
2015-05-30;342.878.103.340.892;163.931.847.033.945;0.142940828739256;Office Supplies;East
2015-05-14;289.569.880.938.314;185.381.019.757.127;0.093063608487695;Office Supplies;Central
2016-02-09;588.483.445.030.071;-137.393.420.438.821;0.207299233788009;Furniture;Central
2015-01-14;263.246.058.485.541;-223.358.860.884.242;0.127065732861474;Furniture;South
2016-10-05;733.012.613.156.289;-922.821.528.131.281;0.153769091561155;Office Supplies;East
2014-02-03;181.139.087.836.727;-636.870.768.523.273;0.0892416665970204;Furniture;East
2017-03-18;813.067.426.258.647;-302.376.512.479.714;0.29595686453794;Furniture;East
2014-04-25;102.478.516.491.503;837.446.176.099.752;0.0865924101428162;Office Supplies;East
2015-04-28;430.003.439.615.425;450.625.124.828.824;0.104215563564587;Technology;South
2016-07-31;632.655.652.853.667;-127.575.314.781.852;0.205082916710225;Furniture;South
2017-03-21;904.593.176.655.582;-741.623.738.675.415;0.22847933255429;Technology;West
2014-09-08;142.424.636.312.397;139.872.728.749.848;0.0815933547159973;Office Supplies;West
2014-12-10;216.856.469.718.393;187.243.182.458.916;0.0896799077247496;Office Supplies;South
2015-11-26;285.310.631.025.905;-167.766.238.555.376;0.105062617168512;Furniture;Central
2014-07-14;189.991.136.089.747;266.143.600.645.157;0.0920819940301433;Technology;South
2014-06-23;134.935.134.215.081;160.148.047.662.588;0.0994039725681443;Technology;West
2017-12-03;118.664.410.168.218;-348.533.269.963.558;0.236734889424321;Furniture;South
2014-10-29;209.072.235.408.953;-171.520.878.359.281;0.0657407288077786;Furniture;West
2016-02-02;558.752.951.676.335;-150.331.004.693.613;0.244411765966858;Furniture;East
2014-07-06;148.509.266.137.511;132.831.275.825.066;0.0891773593757738;Office Supplies;East
2015-07-26;443.649.881.592.117;-521.996.527.683.999;0.13655997507671;Furniture;Central
2016-01-28;467.592.274.324.781;965.892.642.985.018;0.187380855466407;Technology;East
2017-08-03;728.449.918.230.495;-864.753.379.668.379;0.317874745227103;Technology;East
2014-02-06;176.807.122.011.397;-166.719.830.729.751;0.0625343804885764;Furniture;East
2016-12-23;411.439.410.264.232;-349.574.422.582.142;0.206391986565168;Office Supplies;East
2014-02-22;214.019.713.816.067;127.421.024.912.798;0.0762552318392692;Office Supplies;West
2014-09-25;229.720.243.956.852;41.647.427.604.843;0.0800375577918127;Technology;South
2016-06-12;559.822.157.174.623;-605.059.224.782.343;0.156628266845643;Office Supplies;West
2016-10-12;737.996.175.969.212;262.142.618.318.342;0.183826077207879;Technology;South
2015-03-06;444.471.676.174.649;-380.462.960.199.036;0.11775663175435;Furniture;West
2014-11-14;265.422.148.308.177;-463.384.539.442.452;0.0910533730519079;Furniture;South
2014-11-25;229.401.552.098.709;163.302.092.378.598;0.0702264501803385;Office Supplies;Central
2016-02-07;453.387.722.274.304;-132.456.272.730.738;0.24535941624694;Furniture;Central
2014-07-03;213.952.016.626.364;101.653.915.713.605;0.0992729321952708;Office Supplies;East
2017-03-18;995.417.220.820.816;-23.826.078.087.823;0.210048207480679;Furniture;West
2016-12-28;71.269.261.092.219;-162.851.147.205.544;0.181010454596552;Furniture;Central
2017-12-20;709.871.044.511.856;-671.540.496.244.148;0.240212591569742;Office Supplies;East
2015-07-03;479.166.058.797.747;-538.662.684.089.006;0.14240875110483;Furniture;South
2014-01-29;195.931.458.684.135;278.779.191.083.805;0.089684436226349;Technology;West
2014-10-29;117.750.632.814.394;142.644.812.056.829;0.0693663058358518;Office Supplies;East
2016-01-11;632.156.090.004.988;-746.712.256.726.227;0.159895775500778;Office Supplies;West
2017-04-21;112.280.654.460.217;-430.048.316.632.906;0.300387592046716;Furniture;East
2016-10-21;533.661.628.555.374;-111.356.254.165.854;0.179450531108267;Furniture;Central
2017-12-20;918.402.367.995.566;-182.467.058.058.625;0.301818565207102;Office Supplies;East
2015-05-14;204.893.113.829.275;151.448.706.182.664;0.138388852168246;Technology;West
2014-05-24;160.368.860.072.348;189.002.104.468.579;0.0996806652397311;Technology;Central
2015-08-23;479.653.826.664.241;-48.675.609.948.533;0.122183539365984;Furniture;Central
2014-01-01;252.620.428.598.557;128.817.788.074.573;0.0512188580513723;Furniture;South
2015-11-28;37.062.938.701.526;129.170.789.944.893;0.140242140237376;Office Supplies;East
2016-03-26;503.453.498.601.122;-135.159.350.286.193;0.238922165803369;Furniture;East
2016-05-29;717.169.062.724.775;-147.233.285.748.423;0.178104866763303;Furniture;Central
2014-11-18;283.728.772.002.641;270.737.552.148.448;0.0879578607382373;Office Supplies;East
2015-08-03;475.198.590.805.831;-252.762.397.990.613;0.143711491230943;Office Supplies;Central
2016-04-15;735.766.476.055.195;-183.263.457.704.045;0.242485425850031;Furniture;Central
2016-01-11;4.397.098.005.787;-101.731.666.083.481;0.190538980664401;Furniture;Central
2016-11-14;734.532.999.490.584;-787.867.626.842.949;0.248274561456503;Office Supplies;South
2017-08-31;109.907.136.042.062;-861.634.735.900.902;0.220216184396159;Office Supplies;West
2017-07-08;116.996.176.572.048;-131.467.449.942.392;0.212326979274699;Office Supplies;East
2017-06-27;736.464.059.922.269;-340.113.368.042.186;0.336786615367313;Furniture;West
2015-07-17;355.391.259.749.701;-220.903.877.126.362;0.108653279747002;Furniture;West
2017-06-10;939.700.689.234.397;-117.113.591.684.324;0.236796827261954;Office Supplies;West
2014-07-03;25.042.441.132.653;-131.071.907.319.642;0.09100842669942;Furniture;Central
2016-02-19;427.719.116.890.674;-278.785.072.089.102;0.24935073489363;Technology;South
2016-06-01;661.388.584.222.366;-12.917.291.755.506;0.189569122662674;Furniture;West
2014-01-13;290.716.076.380.793;545.436.809.606.749;0.0745663674221985;Technology;East
2016-08-09;450.759.564.900.608;130.193.782.167.272;0.213808336914594;Technology;South
2016-08-04;681.141.687.227.287;-675.336.404.137.562;0.239491807225755;Office Supplies;East
2017-06-15;807.237.348.210.678;-308.697.796.010.038;0.284469983711372;Furniture;Central
2015-12-14;463.750.238.375.169;106.801.795.039.169;0.0992794727736203;Office Supplies;South
2015-11-23;45.157.846.038.006;-378.578.816.993.275;0.140926191902485;Furniture;West
2017-06-28;113.344.206.092.922;-421.858.489.115.359;0.268776388970323;Furniture;South
2014-08-29;120.967.489.070.315;10.829.892.190.392;0.0826943397759996;Office Supplies;East
2015-08-07;3.644.348.807.408;149.427.858.099.617;0.105170332350439;Office Supplies;West
2014-03-03;164.875.524.696.007;17.635.743.623.133;0.0610246329726587;Office Supplies;East
2017-03-30;749.520.291.892.979;-777.365.523.606.127;0.231568170073899;Office Supplies;South
2017-06-09;106.719.653.782.807;-319.272.885.093.794;0.252121839930271;Furniture;West
2014-10-03;21.999.903.402.531;-403.664.140.462.064;0.0931828999944476;Furniture;Central
2014-06-03;110.234.642.573.703;150.960.209.270.405;0.0876278654866187;Technology;South
2014-11-15;174.238.435.739.838;253.493.199.026.355;0.0528837262644618;Technology;East
2014-12-16;171.114.046.181.568;603.424.786.753.614;0.0613072783130839;Furniture;West
2015-05-10;2.368.015.520.318;337.488.484.655.834;0.0864368413408379;Technology;South
2015-08-15;25.381.857.464.835;183.801.572.172.276;0.130958850619701;Technology;West
2016-06-05;470.868.075.770.902;-31.138.247.204.883;0.234553198364799;Office Supplies;East
2015-03-28;391.293.096.196.833;-221.775.271.343.839;0.120407986705523;Furniture;Central
2015-10-14;399.843.508.560.585;49.874.225.471.797;0.129803983309358;Technology;West
2016-11-25;552.090.168.789.769;-248.450.899.537.457;0.228513105858995;Technology;East
2015-08-23;391.787.687.238.183;409.818.447.133.344;0.133650012551746;Technology;Central
2015-02-21;310.253.726.304.766;-130.893.540.231.918;0.105490040808268;Furniture;Central
2017-07-20;725.504.598.023.857;-843.281.091.935.718;0.316500162701779;Technology;West
2017-12-22;113.544.493.393.772;-272.913.787.127.544;0.21139469504609;Furniture;East
2016-01-02;623.342.834.511.511;-354.179.481.262.623;0.189235753332234;Office Supplies;West
2014-11-17;109.378.218.471.652;-432.518.870.757.063;0.0790352729387469;Furniture;Central
2015-07-21;352.506.872.956.561;-257.296.074.074.328;0.096812543214408;Furniture;East
2015-03-24;271.689.652.316.956;298.463.368.527.586;0.0975320005761079;Technology;Central
2015-07-04;328.516.029.456.114;232.171.701.360.805;0.0987000593048023;Office Supplies;South
2016-08-03;522.014.274.633.241;-158.120.455.358.823;0.239888697557325;Furniture;Central
2017-06-20;754.615.910.591.554;-238.658.204.581.129;0.262553758700382;Furniture;South
2017-12-08;103.702.290.757.367;-307.262.957.972.981;0.220202712890671;Furniture;Central
2014-05-01;123.969.853.319.006;168.570.197.562.971;0.0538347003712242;Office Supplies;Central
2014-07-22;286.701.156.663.166;141.729.562.943.005;0.0917322337854602;Office Supplies;West
2017-10-23;105.585.297.793.993;-277.174.824.054.178;0.21962830222393;Furniture;Central
2015-12-18;264.765.854.653.975;144.510.767.972.545;0.100280122948351;Office Supplies;West
2016-09-12;640.699.916.964.977;-176.658.002.512.132;0.21423345974628;Furniture;South
2014-11-04;205.311.155.788.471;124.958.200.151.039;0.0888732961646262;Office Supplies;West
2014-11-22;178.140.793.962.095;125.465.888.187.039;0.060886294808479;Furniture;South
2017-07-19;903.531.816.299.357;-535.729.532.426.987;0.273521553489249;Technology;West
2016-12-29;615.211.646.262.394;206.976.520.526.651;0.154405346961033;Office Supplies;East
2014-12-29;219.863.763.376.422;189.744.298.923.309;0.0792006678212187;Office Supplies;Central
2017-04-13;105.792.545.330.595;-390.398.664.597.969;0.310510630367927;Furniture;South
2016-09-13;61.751.759.479.278;-329.249.879.574.714;0.164604718673598;Office Supplies;South
2015-10-29;497.721.489.846.844;-409.237.965.411.565;0.111340553219881;Furniture;West
2016-05-19;711.431.030.583.605;-724.982.535.323.154;0.239304059994535;Office Supplies;East
2015-09-22;23.189.823.990.562;-159.783.595.765.666;0.110672851708401;Furniture;West
2015-10-03;325.604.703.550.899;-848.336.637.707.205;0.0808986067512295;Furniture;West
2014-07-15;123.402.563.849.413;199.022.272.353.451;0.0568620690759441;Technology;Central
2015-02-19;244.212.619.692.064;-155.903.153.097.785;0.0827647529905832;Furniture;West
2017-06-13;808.973.743.453.378;-244.131.194.953.568;0.209764505609134;Furniture;East
2014-06-07;145.425.814.583.218;921.535.757.671.452;0.0790237508374344;Office Supplies;West
2017-01-04;115.258.325.328.537;-136.631.391.576.627;0.238426818725318;Office Supplies;Central
2015-03-16;395.591.279.947.828;109.076.835.720.684;0.144351092231075;Office Supplies;West
2016-02-21;550.027.518.109.526;251.909.595.830.965;0.163283166012864;Technology;West
2014-07-07;214.556.373.265.727;231.931.940.499.735;0.07345016706934;Office Supplies;South
2014-01-13;160.821.602.027.842;155.129.689.207.772;0.0728277730901658;Office Supplies;West
2015-02-19;284.141.519.705.079;390.819.858.672.351;0.0814719275442179;Technology;South
2015-04-13;302.590.793.040.348;933.148.336.141.615;0.0926137664717814;Office Supplies;South
2015-07-14;284.089.590.464.956;23.979.002.101.828;0.119612746137044;Technology;West
2015-03-25;342.844.587.499.487;262.858.766.849.131;0.0926243497261758;Office Supplies;South
2015-05-14;225.212.865.197.157;-192.749.392.661.923;0.139579669940256;Furniture;West
2016-07-21;627.744.227.330.606;-707.799.609.071.454;0.205297614236383;Technology;South
2016-02-23;776.307.689.175.659;-185.921.808.009.705;0.193573683161661;Technology;South
2017-02-13;841.606.506.484.538;-189.043.158.303.338;0.345861441756766;Office Supplies;West
2014-02-26;115.964.018.180.785;1.050.570.298.376;0.0991482679450288;Office Supplies;East
2015-09-10;383.905.197.922.738;-126.000.770.763.371;0.0960554730622693;Furniture;Central
2016-10-15;520.772.249.034.707;-149.450.317.478.063;0.164089572814571;Office Supplies;South
2014-02-09;141.105.824.643.737;-20.848.179.964.715;0.0832196907118273;Furniture;East
2014-12-21;143.121.800.799.408;176.667.930.473.473;0.087923273452094;Technology;East
2016-10-19;401.924.484.933.292;-117.839.340.089.333;0.226274898033426;Furniture;Central
2016-10-15;736.718.766.659.085;-138.357.666.699.974;0.187511063732008;Furniture;West
2017-03-03;877.768.715.444.464;-402.860.802.968.478;0.334418805620088;Furniture;South
2017-05-20;106.871.455.662.213;-237.865.048.370.541;0.349267538105308;Office Supplies;Central
2014-07-31;1.142.587.955.414;-642.775.199.435.569;0.0829688648070694;Furniture;West
2017-08-01;828.697.113.098.348;-214.833.004.492.313;0.206268733955391;Furniture;West
2014-08-24;146.336.440.580.251;159.077.808.905.195;0.0812242450438804;Office Supplies;South
2015-02-03;475.384.570.013.663;256.281.110.042.117;0.136979487441184;Technology;South
2016-01-24;799.612.535.635.918;-219.984.373.803.195;0.245132844342359;Furniture;South
2017-03-14;11.421.035.099.563;-9.583.219.354.265;0.260205712187925;Technology;East
2015-06-24;410.684.802.289.435;450.668.487.349.792;0.105976576548904;Technology;South
2017-08-30;100.954.015.264.022;-863.713.418.619.307;0.234132254598282;Technology;East
2016-02-26;461.729.760.331.755;-300.958.111.064.557;0.225717278878299;Office Supplies;Central
2016-02-27;605.256.943.615.368;-126.710.796.583.987;0.179702016614241;Furniture;South
2015-03-10;240.796.571.352.301;-249.061.027.597.502;0.120029071696375;Furniture;South
2015-02-13;293.183.365.727.506;-246.790.993.309.682;0.104044594049933;Furniture;East
2016-08-25;46.893.037.814.954;-142.202.652.298.387;0.244520034227056;Furniture;Central
2017-06-11;108.888.464.238.708;-441.696.710.057.063;0.321441123591128;Furniture;Central
2017-09-08;885.410.711.332.951;-904.658.817.878.134;0.21707265375227;Office Supplies;West
2016-07-03;627.608.849.110.806;-125.687.054.702.669;0.158620396978341;Office Supplies;East
2017-12-30;114.527.852.743.476;-461.938.712.975.899;0.327356374018665;Furniture;South
2016-01-05;468.839.691.957.187;-122.868.039.078.661;0.24811922199752;Furniture;South
2014-05-21;265.283.388.656.807;862.281.607.489.698;0.0657892842683076;Furniture;West
2014-06-15;106.630.790.312.725;689.917.832.348.204;0.094402762881489;Office Supplies;Central
2016-07-23;558.414.480.374.695;-10.307.136.499.475;0.194070831562206;Furniture;East
2015-06-12;38.549.518.679.408;-36.939.374.219.873;0.113414599445777;Furniture;Central
2015-07-13;425.678.377.889.979;530.283.795.073.002;0.118321120992834;Technology;Central
2016-04-28;461.181.511.313.443;-758.279.420.779.524;0.157392645068018;Furniture;West
2014-03-08;16.978.922.726.499;253.225.348.372.267;0.0915985174163669;Technology;West
2016-08-08;459.456.235.281.965;154.814.355.910.352;0.20446016284954;Technology;Central
2017-04-11;743.768.568.823.929;-126.186.848.599.893;0.336392254748404;Office Supplies;Central
2015-01-16;203.150.449.253.515;-202.763.206.028.559;0.109968699359362;Furniture;West
2017-01-18;724.821.591.959.159;-28.555.942.569.881;0.308332456927371;Furniture;East
2016-09-23;48.927.485.675.615;-760.820.925.913.357;0.164380639021172;Furniture;East
2014-01-17;247.159.561.433.829;162.812.415.972.929;0.0935430022211226;Office Supplies;East
2015-02-12;426.515.437.083.251;-635.210.103.166.778;0.143141703311406;Furniture;West
2016-08-19;419.193.123.788.997;804.632.414.281.129;0.175563313813035;Technology;Central
2015-10-20;449.717.740.766.939;565.482.426.048.039;0.119537658929821;Technology;Central
2015-04-19;293.390.326.798.569;-227.388.494.515.157;0.130466167548893;Furniture;West
2016-09-03;623.163.729.589.213;-130.121.895.350.127;0.197102525761385;Furniture;South
2014-12-22;189.746.866.906.457;366.050.556.304.385;0.0525443296919226;Technology;South
2017-10-27;11.605.912.939.897;-369.811.485.801.351;0.248018697329708;Furniture;East
2016-05-12;545.119.056.957.269;318.329.820.265.075;0.175808353987989;Technology;West
2016-07-15;7.779.904.509.393;7.503.399.219.871;0.203793728162602;Technology;West
2016-04-23;524.890.424.310.036;-416.739.567.438.374;0.22706291820698;Office Supplies;Central
2014-10-09;194.628.884.526.348;2.981.397.273.294;0.089555381569623;Technology;South
2017-08-22;729.494.339.926.365;-798.192.324.262.052;0.330321421672823;Technology;West
2016-10-30;620.609.025.503.743;-469.786.755.129.006;0.221842590052551;Technology;East
2014-09-24;103.819.112.575.367;15.825.115.940.365;0.0602888310730821;Technology;Central
2015-12-16;336.553.817.056.605;200.278.431.441.197;0.10078452910378;Office Supplies;South
2014-08-10;229.364.388.650.191;-650.439.562.637.031;0.0932213759627057;Furniture;South
2016-06-28;679.502.106.009.851;-374.626.754.736.298;0.172903130485702;Office Supplies;Central
2015-01-12;487.374.545.637.888;270.705.079.628.198;0.127883403267688;Office Supplies;Central
2017-09-12;710.537.353.752.192;-249.397.940.330.622;0.296301543493927;Furniture;South
2015-05-14;257.825.311.696.444;209.254.851.114.631;0.105920483536985;Technology;South
2015-12-05;466.520.976.152.802;397.439.107.826.836;0.114674218057034;Technology;Central
2014-11-24;147.714.983.378.087;255.999.641.035.339;0.0658159004192558;Technology;West
2015-01-04;244.051.641.899.663;-116.224.027.431.694;0.112666333502433;Furniture;West
2014-02-08;176.747.764.330.892;-261.831.564.259.712;0.0867309155349685;Furniture;East
2017-12-29;11.335.536.373.856;-700.682.286.919;0.255348045225617;Technology;Central
2015-01-05;282.273.580.733.123;-304.693.264.052.662;0.118663263882897;Furniture;West
2015-03-17;376.108.832.158.243;110.985.256.690.377;0.0966969364605494;Office Supplies;West
2017-03-29;798.561.001.034.259;-131.289.793.995.067;0.340460706212401;Technology;Central
2016-10-19;42.141.849.897.501;-113.074.374.490.354;0.223352259513979;Furniture;Central
2016-03-29;669.391.050.166.682;-145.912.209.195.388;0.198513526755157;Furniture;East
2014-10-14;175.104.126.705.267;219.790.478.934.467;0.0568337103721753;Office Supplies;Central
2016-12-05;753.127.606.885.108;-443.037.444.853.069;0.214807989476653;Office Supplies;West
2014-05-26;139.280.390.307.314;209.405.434.715.008;0.0864633743672379;Technology;East
2017-08-26;967.613.905.042.722;-128.662.821.291.253;0.32397519892953;Technology;South
2015-05-22;38.240.772.734.117;871.092.455.762.341;0.139744989760042;Office Supplies;South
2014-09-28;27.349.447.440.002;-150.236.094.760.722;0.0932075932891544;Furniture;East
2016-08-27;680.422.290.642.759;-792.186.623.986.477;0.216611612580021;Technology;East
2016-07-06;59.260.941.592.837;0.371601875575266;0.151111947544023;Office Supplies;Central
2016-03-22;702.560.790.049.514;-164.316.174.695.811;0.233482150300931;Furniture;South
2017-05-25;101.351.494.818.842;-312.660.937.747.035;0.267527256593985;Furniture;West
2017-01-08;906.454.832.658.062;-282.537.553.603.107;0.249496733000659;Furniture;Central
2017-12-07;10.006.417.263.749;-38.091.055.620.909;0.307082518782989;Furniture;West
2014-03-12;198.289.576.845.541;-695.005.552.555.612;0.098770045068469;Furniture;South
2016-03-10;665.485.127.923.876;-448.324.086.767.234;0.188344886230919;Office Supplies;West
2017-03-09;107.708.502.817.504;-124.646.038.257.347;0.287346730831215;Technology;South
2015-04-18;452.586.261.045.381;601.482.572.076.702;0.115553599078386;Technology;West
2017-09-09;119.790.318.501.386;-316.484.139.172.812;0.227899681582434;Furniture;Central
2017-06-05;861.588.065.636.152;-912.337.201.070.676;0.261145372452211;Technology;West
2016-12-07;583.415.976.475.233;-145.169.223.840.787;0.225572854119617;Furniture;East
2016-05-24;709.478.425.165.753;-202.548.814.040.821;0.238691067937599;Furniture;East
2014-02-25;18.634.200.143.324;261.237.811.037.144;0.0836346375157935;Technology;South
2016-02-26;6.124.051.060.253;-103.658.153.161.348;0.174710952240823;Furniture;West
2016-10-14;593.676.458.024.674;-0.813235058231669;0.233244359542966;Technology;Central
2016-04-27;707.518.884.260.347;-306.310.354.196.238;0.187476227734474;Office Supplies;Central
2016-01-02;754.821.928.573.169;-180.955.598.406.671;0.20196926065409;Furniture;West
2016-09-16;505.274.391.778.418;-10.350.517.554.759;0.173856915147593;Furniture;South
2017-05-18;812.352.990.921.545;-154.080.602.872.044;0.209296583026479;Technology;Central
2015-08-02;42.866.025.013.273;120.111.475.674.229;0.094604154198707;Office Supplies;Central
2014-02-19;157.485.399.694.397;-0.175238126036364;0.0723163418080666;Furniture;Central
2016-09-20;450.016.860.026.518;-392.583.317.195.483;0.223638149932101;Office Supplies;Central
2014-03-31;126.413.784.054.596;286.928.037.718.992;0.0741411358340267;Furniture;East
2016-08-08;631.492.448.563.259;-240.525.331.605.139;0.195794074270775;Office Supplies;West
2017-02-25;113.892.147.156.797;-123.823.496.896.926;0.321324561788712;Technology;East
2017-11-16;113.053.901.727.754;-131.811.370.878.337;0.21416100517027;Office Supplies;West
2016-09-14;602.105.717.813.565;-13.142.135.758.011;0.201134318117831;Furniture;West
2015-12-02;312.123.319.613.018;33.916.929.442.694;0.0878424066340077;Technology;East
2014-01-22;102.905.572.070.457;-368.049.381.644.045;0.0686347239278721;Furniture;West
2014-10-05;260.312.995.407.171;324.857.591.697.771;0.0737093119903502;Technology;East
2017-03-20;112.840.322.639.893;-249.729.803.065.809;0.33383829133453;Office Supplies;South
2016-12-04;720.536.814.388.482;-133.974.986.994.725;0.171682589220645;Furniture;Central
2014-12-23;191.354.110.031.843;332.930.391.683.531;0.0649972445250764;Technology;Central
2014-09-17;244.785.701.514.158;-169.786.903.224.977;0.0947378962026776;Furniture;Central
2016-09-07;719.943.546.969.595;-22.451.015.106.903;0.244347763939411;Furniture;West
2016-07-02;635.224.164.147.379;-13.851.201.371.657;0.220719120450397;Furniture;Central
2014-05-04;268.438.176.047.639;334.039.718.759.212;0.0699350409368705;Technology;West
2016-04-06;754.718.758.869.538;133.398.519.958.798;0.200470317260435;Technology;South
2014-10-03;247.216.876.393.601;160.917.033.845.247;0.0874960779236445;Office Supplies;East
2015-10-14;468.875.495.469.248;-273.590.613.498.053;0.102844988684059;Furniture;East
2016-08-08;715.639.092.376.856;-156.334.585.697.446;0.171828294433623;Furniture;Central
2017-01-15;864.991.169.624.231;-967.260.470.685.573;0.289067969863142;Technology;East
2016-08-08;555.625.838.856.941;-104.907.364.544.774;0.183562781493163;Furniture;Central
2016-12-18;485.617.841.655.383;-28.606.418.710.292;0.185258252293604;Office Supplies;South
2015-08-20;20.872.041.942.833;19.814.630.392.895;0.114347348405035;Technology;South
2016-01-19;648.575.623.990.814;-110.598.739.435.102;0.174134158109879;Furniture;South
2016-06-15;507.861.950.971.058;-374.771.454.646.481;0.159601801486936;Office Supplies;West
2015-08-28;212.605.542.962.954;-225.598.590.923.842;0.108394255312199;Furniture;West
2014-01-31;206.496.126.336.647;146.820.353.344.646;0.0981390631006278;Office Supplies;East
2017-11-20;110.298.370.091.331;-454.257.379.287.851;0.294080450287229;Furniture;West
2017-04-12;917.125.510.399.697;-527.815.277.089.352;0.224222200447198;Technology;East
2015-12-14;299.563.601.881.901;887.343.769.125.809;0.0917791174848075;Office Supplies;West
2014-09-10;248.432.151.231.206;418.777.328.701.658;0.0860561062461299;Technology;Central
2016-03-31;755.731.715.561.254;-190.355.558.238.411;0.220281113297514;Furniture;Central
2015-08-21;274.833.810.901.485;279.088.254.695.931;0.100943571925936;Technology;West
2017-01-27;835.407.471.278.066;-300.600.922.217.169;0.2926307053698;Furniture;Central
2014-07-23;18.809.602.814.061;360.500.915.456.979;0.0586788716621942;Furniture;West
2016-08-29;529.548.841.522.094;-151.169.490.457.507;0.181859209898097;Office Supplies;South
2015-09-27;296.400.232.898.141;350.906.185.362.283;0.100543951717006;Technology;East
2015-03-25;239.720.632.346.593;538.678.238.143.122;0.128057521202618;Office Supplies;Central
2015-04-23;320.769.251.157.544;320.389.092.744.965;0.0880885290426983;Technology;East
2014-07-07;124.437.421.331.283;105.730.816.621.649;0.0906305381805564;Office Supplies;South
2016-06-20;562.100.959.743.709;-453.760.554.032.614;0.206588411014985;Office Supplies;Central
2016-04-23;681.798.576.462.649;-137.247.551.576.688;0.16065570358964;Furniture;South
2014-12-22;20.104.562.234.825;156.730.707.123.217;0.0825920770480547;Office Supplies;South
2015-03-04;380.307.699.142.298;580.411.800.813.504;0.0834581251996875;Technology;West
2014-11-05;152.224.392.548.365;212.613.716.228.303;0.0735151333650913;Technology;South
2014-07-04;117.079.306.992.764;111.326.430.544.156;0.0754851504580183;Office Supplies;Central
2017-05-23;817.458.988.320.932;-351.182.288.271.089;0.317571550289332;Furniture;East
2016-08-27;716.261.692.625.752;-188.770.638.276.337;0.207567645013401;Furniture;Central
2015-03-04;260.198.168.483.122;616.552.876.517.395;0.141699291862384;Office Supplies;Central
2015-11-14;480.821.918.548.071;-567.157.473.035.008;0.117003413566194;Furniture;South
2017-07-21;898.940.564.951.763;-974.210.953.511.564;0.311742752738863;Technology;East
2016-04-10;613.713.665.191.167;-114.186.099.837.203;0.163254654128022;Furniture;West
2017-03-19;111.232.633.639.179;-792.672.545.275.119;0.277788769928473;Technology;East
2014-06-24;158.528.813.845.687;143.767.456.518.448;0.0583495963371024;Office Supplies;Central
2015-12-26;280.699.776.798.344;216.109.674.108.796;0.140724838914829;Technology;South
2014-11-20;167.942.482.568.491;-407.753.106.651.711;0.0669183012971197;Furniture;Central
2014-05-20;102.259.268.405.931;-609.767.469.125.566;0.0957282348207381;Furniture;East
2017-01-05;875.639.359.245.573;-110.422.669.560.106;0.326385265175026;Technology;South
2017-04-15;108.288.134.745.223;-30.869.378.884.418;0.206975381865387;Furniture;East
2017-08-21;715.705.278.772.395;-275.450.891.297.606;0.317744066327738;Furniture;East
2016-03-29;706.232.164.351.261;-4.985.272.499.315;0.154515462173568;Office Supplies;West
2017-12-10;118.861.478.804.487;-366.324.187.417.462;0.250606637319559;Furniture;South
2014-06-18;126.187.689.880.009;898.859.362.539.574;0.0999535333036891;Office Supplies;West
2015-11-26;315.497.427.273.058;113.349.698.954.538;0.127446911500566;Office Supplies;East
2015-02-05;479.228.929.566.451;227.152.867.383.147;0.0852476256215334;Office Supplies;Central
2017-01-25;840.266.843.566.778;-317.554.969.268.407;0.280029584408143;Furniture;South
2014-11-17;22.813.312.378.409;261.971.397.780.313;0.0635861985533943;Office Supplies;West
2016-02-21;596.529.904.401.042;-14.284.171.371.229;0.233099933808809;Furniture;Central
2016-01-01;776.227.953.626.384;-15.403.385.150.981;0.184532867882722;Furniture;East
2017-05-18;116.219.440.934.853;-157.516.215.812.865;0.320804460313285;Technology;West
2017-03-31;111.727.045.290.703;-379.081.720.340.706;0.250261640053307;Furniture;West
2017-12-04;792.825.615.957.753;-246.140.246.787.786;0.244807728590901;Furniture;West
2016-11-13;63.460.710.476.451;-574.510.341.940.765;0.249378032890683;Office Supplies;East
2017-01-18;863.605.368.367.678;-115.045.749.841.998;0.309514721182706;Technology;Central
2015-09-14;488.090.155.780.452;335.455.040.745.292;0.147253422656264;Technology;South
2016-09-05;746.891.593.133.186;281.064.768.645.336;0.176057619232079;Technology;East
2015-04-02;460.620.254.945.287;480.220.041.031.424;0.130477336523394;Technology;South
